{'tid': 6, 'aid': 7, 'uid': 8, 'tstamp': 1289238901000}
{'tid': 658, 'aid': 428, 'uid': 242, 'tstamp': 1287121086000}
{'tid': 514, 'aid': 429, 'uid': 242, 'tstamp': 1287120454000}
{'tid': 551, 'aid': 429, 'uid': 242, 'tstamp': 1287120454000}
{'tid': 572, 'aid': 429, 'uid': 242, 'tstamp': 1287120454000}
{'tid': 587, 'aid': 429, 'uid': 242, 'tstamp': 1287120454000}
{'tid': 661, 'aid': 429, 'uid': 242, 'tstamp': 1287120454000}
{'tid': 548, 'aid': 430, 'uid': 242, 'tstamp': 1286965093000}
{'tid': 619, 'aid': 430, 'uid': 242, 'tstamp': 1286965093000}
{'tid': 664, 'aid': 430, 'uid': 242, 'tstamp': 1286965093000}
{'tid': 591, 'aid': 431, 'uid': 242, 'tstamp': 1286964992000}
{'tid': 666, 'aid': 431, 'uid': 242, 'tstamp': 1286964992000}
{'tid': 668, 'aid': 431, 'uid': 242, 'tstamp': 1286964992000}
{'tid': 666, 'aid': 432, 'uid': 242, 'tstamp': 1286961619000}
{'tid': 671, 'aid': 432, 'uid': 242, 'tstamp': 1286961619000}
{'tid': 588, 'aid': 433, 'uid': 242, 'tstamp': 1286953591000}
{'tid': 654, 'aid': 433, 'uid': 242, 'tstamp': 1286953591000}
{'tid': 673, 'aid': 433, 'uid': 242, 'tstamp': 1286953591000}
{'tid': 260, 'aid': 436, 'uid': 242, 'tstamp': 1286518616000}
{'tid': 681, 'aid': 436, 'uid': 242, 'tstamp': 1286518616000}
{'tid': 684, 'aid': 436, 'uid': 242, 'tstamp': 1286518616000}
{'tid': 686, 'aid': 437, 'uid': 242, 'tstamp': 1286517861000}
{'tid': 688, 'aid': 437, 'uid': 242, 'tstamp': 1286517861000}
{'tid': 659, 'aid': 438, 'uid': 242, 'tstamp': 1286517776000}
{'tid': 687, 'aid': 438, 'uid': 242, 'tstamp': 1286517776000}
{'tid': 563, 'aid': 439, 'uid': 242, 'tstamp': 1286516021000}
{'tid': 602, 'aid': 439, 'uid': 242, 'tstamp': 1286516021000}
{'tid': 692, 'aid': 439, 'uid': 242, 'tstamp': 1286516021000}
{'tid': 572, 'aid': 440, 'uid': 242, 'tstamp': 1286515822000}
{'tid': 648, 'aid': 440, 'uid': 242, 'tstamp': 1286515822000}
{'tid': 694, 'aid': 440, 'uid': 242, 'tstamp': 1286515822000}
{'tid': 659, 'aid': 441, 'uid': 242, 'tstamp': 1286515105000}
{'tid': 696, 'aid': 441, 'uid': 242, 'tstamp': 1286515105000}
{'tid': 698, 'aid': 441, 'uid': 242, 'tstamp': 1286515105000}
{'tid': 514, 'aid': 442, 'uid': 242, 'tstamp': 1286512940000}
{'tid': 591, 'aid': 442, 'uid': 242, 'tstamp': 1286512940000}
{'tid': 690, 'aid': 442, 'uid': 242, 'tstamp': 1286512940000}
{'tid': 700, 'aid': 442, 'uid': 242, 'tstamp': 1286512940000}
{'tid': 586, 'aid': 443, 'uid': 242, 'tstamp': 1286380922000}
{'tid': 702, 'aid': 443, 'uid': 242, 'tstamp': 1286380922000}
{'tid': 703, 'aid': 444, 'uid': 242, 'tstamp': 1286373726000}
{'tid': 705, 'aid': 444, 'uid': 242, 'tstamp': 1286373726000}
{'tid': 707, 'aid': 444, 'uid': 242, 'tstamp': 1286373726000}
{'tid': 709, 'aid': 444, 'uid': 242, 'tstamp': 1286373726000}
{'tid': 563, 'aid': 445, 'uid': 242, 'tstamp': 1286371829000}
{'tid': 711, 'aid': 445, 'uid': 242, 'tstamp': 1286371829000}
{'tid': 548, 'aid': 446, 'uid': 242, 'tstamp': 1286370427000}
{'tid': 588, 'aid': 446, 'uid': 242, 'tstamp': 1286370427000}
{'tid': 588, 'aid': 447, 'uid': 242, 'tstamp': 1286368529000}
{'tid': 713, 'aid': 447, 'uid': 242, 'tstamp': 1286368529000}
{'tid': 96, 'aid': 449, 'uid': 242, 'tstamp': 1286349335000}
{'tid': 606, 'aid': 449, 'uid': 242, 'tstamp': 1286349335000}
{'tid': 717, 'aid': 449, 'uid': 242, 'tstamp': 1286349335000}
{'tid': 90, 'aid': 450, 'uid': 242, 'tstamp': 1286170737000}
{'tid': 599, 'aid': 450, 'uid': 242, 'tstamp': 1286170737000}
{'tid': 648, 'aid': 450, 'uid': 242, 'tstamp': 1286170737000}
{'tid': 718, 'aid': 450, 'uid': 242, 'tstamp': 1286170737000}
{'tid': 602, 'aid': 451, 'uid': 242, 'tstamp': 1285908746000}
{'tid': 719, 'aid': 451, 'uid': 242, 'tstamp': 1285908746000}
{'tid': 721, 'aid': 451, 'uid': 242, 'tstamp': 1285908746000}
{'tid': 202, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 562, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 600, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 727, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 729, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 731, 'aid': 453, 'uid': 242, 'tstamp': 1285682928000}
{'tid': 548, 'aid': 454, 'uid': 242, 'tstamp': 1285652313000}
{'tid': 577, 'aid': 454, 'uid': 242, 'tstamp': 1285652313000}
{'tid': 666, 'aid': 454, 'uid': 242, 'tstamp': 1285652313000}
{'tid': 732, 'aid': 454, 'uid': 242, 'tstamp': 1285652313000}
{'tid': 182, 'aid': 455, 'uid': 242, 'tstamp': 1285652081000}
{'tid': 622, 'aid': 455, 'uid': 242, 'tstamp': 1285652081000}
{'tid': 702, 'aid': 455, 'uid': 242, 'tstamp': 1285652081000}
{'tid': 541, 'aid': 456, 'uid': 242, 'tstamp': 1285312169000}
{'tid': 595, 'aid': 456, 'uid': 242, 'tstamp': 1285312169000}
{'tid': 670, 'aid': 457, 'uid': 242, 'tstamp': 1285310610000}
{'tid': 103, 'aid': 458, 'uid': 242, 'tstamp': 1285310508000}
{'tid': 572, 'aid': 458, 'uid': 242, 'tstamp': 1285310508000}
{'tid': 641, 'aid': 458, 'uid': 242, 'tstamp': 1285310508000}
{'tid': 693, 'aid': 458, 'uid': 242, 'tstamp': 1285310508000}
{'tid': 711, 'aid': 458, 'uid': 242, 'tstamp': 1285310508000}
{'tid': 631, 'aid': 461, 'uid': 242, 'tstamp': 1285135334000}
{'tid': 740, 'aid': 461, 'uid': 242, 'tstamp': 1285135334000}
{'tid': 742, 'aid': 461, 'uid': 242, 'tstamp': 1285135334000}
{'tid': 744, 'aid': 461, 'uid': 242, 'tstamp': 1285135334000}
{'tid': 588, 'aid': 463, 'uid': 242, 'tstamp': 1284723738000}
{'tid': 729, 'aid': 463, 'uid': 242, 'tstamp': 1284723738000}
{'tid': 637, 'aid': 464, 'uid': 242, 'tstamp': 1284723524000}
{'tid': 595, 'aid': 465, 'uid': 242, 'tstamp': 1284712634000}
{'tid': 722, 'aid': 465, 'uid': 242, 'tstamp': 1284712634000}
{'tid': 726, 'aid': 465, 'uid': 242, 'tstamp': 1284712634000}
{'tid': 182, 'aid': 466, 'uid': 242, 'tstamp': 1284633017000}
{'tid': 614, 'aid': 466, 'uid': 242, 'tstamp': 1284633017000}
{'tid': 749, 'aid': 466, 'uid': 242, 'tstamp': 1284633017000}
{'tid': 751, 'aid': 466, 'uid': 242, 'tstamp': 1284633017000}
{'tid': 753, 'aid': 466, 'uid': 242, 'tstamp': 1284633017000}
{'tid': 488, 'aid': 467, 'uid': 242, 'tstamp': 1284483588000}
{'tid': 754, 'aid': 467, 'uid': 242, 'tstamp': 1284483588000}
{'tid': 331, 'aid': 468, 'uid': 242, 'tstamp': 1284443597000}
{'tid': 647, 'aid': 468, 'uid': 242, 'tstamp': 1284443597000}
{'tid': 718, 'aid': 468, 'uid': 242, 'tstamp': 1284443597000}
{'tid': 514, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 561, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 577, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 757, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 759, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 761, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 763, 'aid': 469, 'uid': 242, 'tstamp': 1284110010000}
{'tid': 623, 'aid': 470, 'uid': 242, 'tstamp': 1284109829000}
{'tid': 680, 'aid': 470, 'uid': 242, 'tstamp': 1284109829000}
{'tid': 765, 'aid': 470, 'uid': 242, 'tstamp': 1284109829000}
{'tid': 767, 'aid': 470, 'uid': 242, 'tstamp': 1284109829000}
{'tid': 623, 'aid': 471, 'uid': 242, 'tstamp': 1284109729000}
{'tid': 768, 'aid': 471, 'uid': 242, 'tstamp': 1284109729000}
{'tid': 770, 'aid': 471, 'uid': 242, 'tstamp': 1284109729000}
{'tid': 772, 'aid': 471, 'uid': 242, 'tstamp': 1284109729000}
{'tid': 3, 'aid': 472, 'uid': 242, 'tstamp': 1284102802000}
{'tid': 465, 'aid': 472, 'uid': 242, 'tstamp': 1284102802000}
{'tid': 570, 'aid': 472, 'uid': 242, 'tstamp': 1284102802000}
{'tid': 647, 'aid': 473, 'uid': 242, 'tstamp': 1283766619000}
{'tid': 776, 'aid': 473, 'uid': 242, 'tstamp': 1283766619000}
{'tid': 777, 'aid': 474, 'uid': 242, 'tstamp': 1283751634000}
{'tid': 504, 'aid': 475, 'uid': 242, 'tstamp': 1283436820000}
{'tid': 570, 'aid': 475, 'uid': 242, 'tstamp': 1283436820000}
{'tid': 712, 'aid': 475, 'uid': 242, 'tstamp': 1283436820000}
{'tid': 779, 'aid': 475, 'uid': 242, 'tstamp': 1283436820000}
{'tid': 780, 'aid': 476, 'uid': 242, 'tstamp': 1283426363000}
{'tid': 782, 'aid': 476, 'uid': 242, 'tstamp': 1283426363000}
{'tid': 784, 'aid': 476, 'uid': 242, 'tstamp': 1283426363000}
{'tid': 182, 'aid': 477, 'uid': 242, 'tstamp': 1283264593000}
{'tid': 786, 'aid': 477, 'uid': 242, 'tstamp': 1283264593000}
{'tid': 540, 'aid': 478, 'uid': 242, 'tstamp': 1283263317000}
{'tid': 787, 'aid': 478, 'uid': 242, 'tstamp': 1283263317000}
{'tid': 789, 'aid': 478, 'uid': 242, 'tstamp': 1283263317000}
{'tid': 552, 'aid': 479, 'uid': 242, 'tstamp': 1283250243000}
{'tid': 666, 'aid': 479, 'uid': 242, 'tstamp': 1283250243000}
{'tid': 792, 'aid': 479, 'uid': 242, 'tstamp': 1283250243000}
{'tid': 202, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 320, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 549, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 718, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 759, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 794, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 796, 'aid': 480, 'uid': 242, 'tstamp': 1283249349000}
{'tid': 572, 'aid': 481, 'uid': 242, 'tstamp': 1281677654000}
{'tid': 711, 'aid': 481, 'uid': 242, 'tstamp': 1281677654000}
{'tid': 606, 'aid': 482, 'uid': 242, 'tstamp': 1281677507000}
{'tid': 797, 'aid': 482, 'uid': 242, 'tstamp': 1281677507000}
{'tid': 561, 'aid': 483, 'uid': 242, 'tstamp': 1281622470000}
{'tid': 718, 'aid': 483, 'uid': 242, 'tstamp': 1281622470000}
{'tid': 585, 'aid': 484, 'uid': 242, 'tstamp': 1281591195000}
{'tid': 797, 'aid': 484, 'uid': 242, 'tstamp': 1281591195000}
{'tid': 801, 'aid': 484, 'uid': 242, 'tstamp': 1281591195000}
{'tid': 659, 'aid': 485, 'uid': 242, 'tstamp': 1281509042000}
{'tid': 785, 'aid': 485, 'uid': 242, 'tstamp': 1281509042000}
{'tid': 803, 'aid': 485, 'uid': 242, 'tstamp': 1281509042000}
{'tid': 586, 'aid': 486, 'uid': 242, 'tstamp': 1281358944000}
{'tid': 804, 'aid': 486, 'uid': 242, 'tstamp': 1281358944000}
{'tid': 806, 'aid': 486, 'uid': 242, 'tstamp': 1281358944000}
{'tid': 808, 'aid': 486, 'uid': 242, 'tstamp': 1281358944000}
{'tid': 536, 'aid': 487, 'uid': 242, 'tstamp': 1281071760000}
{'tid': 664, 'aid': 487, 'uid': 242, 'tstamp': 1281071760000}
{'tid': 775, 'aid': 487, 'uid': 242, 'tstamp': 1281071760000}
{'tid': 811, 'aid': 487, 'uid': 242, 'tstamp': 1281071760000}
{'tid': 813, 'aid': 487, 'uid': 242, 'tstamp': 1281071760000}
{'tid': 654, 'aid': 489, 'uid': 242, 'tstamp': 1281016471000}
{'tid': 818, 'aid': 489, 'uid': 242, 'tstamp': 1281016471000}
{'tid': 820, 'aid': 489, 'uid': 242, 'tstamp': 1281016471000}
{'tid': 552, 'aid': 490, 'uid': 242, 'tstamp': 1281000558000}
{'tid': 821, 'aid': 490, 'uid': 242, 'tstamp': 1281000558000}
{'tid': 823, 'aid': 490, 'uid': 242, 'tstamp': 1281000558000}
{'tid': 591, 'aid': 491, 'uid': 242, 'tstamp': 1280985670000}
{'tid': 654, 'aid': 491, 'uid': 242, 'tstamp': 1280985670000}
{'tid': 747, 'aid': 491, 'uid': 242, 'tstamp': 1280985670000}
{'tid': 826, 'aid': 491, 'uid': 242, 'tstamp': 1280985670000}
{'tid': 606, 'aid': 492, 'uid': 242, 'tstamp': 1280985527000}
{'tid': 654, 'aid': 492, 'uid': 242, 'tstamp': 1280985527000}
{'tid': 826, 'aid': 492, 'uid': 242, 'tstamp': 1280985527000}
{'tid': 627, 'aid': 493, 'uid': 242, 'tstamp': 1280400238000}
{'tid': 827, 'aid': 493, 'uid': 242, 'tstamp': 1280400238000}
{'tid': 829, 'aid': 493, 'uid': 242, 'tstamp': 1280400238000}
{'tid': 641, 'aid': 494, 'uid': 242, 'tstamp': 1280211969000}
{'tid': 831, 'aid': 494, 'uid': 242, 'tstamp': 1280211969000}
{'tid': 641, 'aid': 495, 'uid': 242, 'tstamp': 1280211924000}
{'tid': 831, 'aid': 495, 'uid': 242, 'tstamp': 1280211924000}
{'tid': 640, 'aid': 496, 'uid': 242, 'tstamp': 1280209391000}
{'tid': 788, 'aid': 496, 'uid': 242, 'tstamp': 1280209391000}
{'tid': 320, 'aid': 498, 'uid': 242, 'tstamp': 1280145827000}
{'tid': 540, 'aid': 498, 'uid': 242, 'tstamp': 1280145827000}
{'tid': 648, 'aid': 498, 'uid': 242, 'tstamp': 1280145827000}
{'tid': 697, 'aid': 498, 'uid': 242, 'tstamp': 1280145827000}
{'tid': 840, 'aid': 498, 'uid': 242, 'tstamp': 1280145827000}
{'tid': 694, 'aid': 499, 'uid': 242, 'tstamp': 1279607944000}
{'tid': 842, 'aid': 499, 'uid': 242, 'tstamp': 1279607944000}
{'tid': 548, 'aid': 500, 'uid': 242, 'tstamp': 1279528649000}
{'tid': 591, 'aid': 500, 'uid': 242, 'tstamp': 1279528649000}
{'tid': 843, 'aid': 500, 'uid': 242, 'tstamp': 1279528649000}
{'tid': 562, 'aid': 501, 'uid': 242, 'tstamp': 1279525594000}
{'tid': 611, 'aid': 501, 'uid': 242, 'tstamp': 1279525594000}
{'tid': 771, 'aid': 501, 'uid': 242, 'tstamp': 1279525594000}
{'tid': 846, 'aid': 501, 'uid': 242, 'tstamp': 1279525594000}
{'tid': 567, 'aid': 502, 'uid': 242, 'tstamp': 1279289151000}
{'tid': 848, 'aid': 502, 'uid': 242, 'tstamp': 1279289151000}
{'tid': 407, 'aid': 504, 'uid': 259, 'tstamp': 1289222226000}
{'tid': 855, 'aid': 504, 'uid': 259, 'tstamp': 1289222226000}
{'tid': 173, 'aid': 505, 'uid': 259, 'tstamp': 1288981666000}
{'tid': 860, 'aid': 505, 'uid': 259, 'tstamp': 1288981666000}
{'tid': 862, 'aid': 506, 'uid': 259, 'tstamp': 1288676314000}
{'tid': 862, 'aid': 507, 'uid': 259, 'tstamp': 1288676234000}
{'tid': 864, 'aid': 508, 'uid': 259, 'tstamp': 1288676196000}
{'tid': 866, 'aid': 508, 'uid': 259, 'tstamp': 1288676196000}
{'tid': 864, 'aid': 509, 'uid': 259, 'tstamp': 1288676178000}
{'tid': 868, 'aid': 509, 'uid': 259, 'tstamp': 1288676178000}
{'tid': 862, 'aid': 510, 'uid': 259, 'tstamp': 1288675509000}
{'tid': 870, 'aid': 510, 'uid': 259, 'tstamp': 1288675509000}
{'tid': 873, 'aid': 511, 'uid': 259, 'tstamp': 1288655137000}
{'tid': 875, 'aid': 511, 'uid': 259, 'tstamp': 1288655137000}
{'tid': 877, 'aid': 511, 'uid': 259, 'tstamp': 1288655137000}
{'tid': 428, 'aid': 512, 'uid': 259, 'tstamp': 1288498615000}
{'tid': 475, 'aid': 512, 'uid': 259, 'tstamp': 1288498615000}
{'tid': 880, 'aid': 512, 'uid': 259, 'tstamp': 1288498615000}
{'tid': 882, 'aid': 512, 'uid': 259, 'tstamp': 1288498615000}
{'tid': 884, 'aid': 512, 'uid': 259, 'tstamp': 1288498615000}
{'tid': 885, 'aid': 513, 'uid': 259, 'tstamp': 1288497455000}
{'tid': 886, 'aid': 514, 'uid': 259, 'tstamp': 1288495030000}
{'tid': 889, 'aid': 516, 'uid': 259, 'tstamp': 1287870467000}
{'tid': 890, 'aid': 517, 'uid': 259, 'tstamp': 1287869043000}
{'tid': 860, 'aid': 519, 'uid': 259, 'tstamp': 1287853756000}
{'tid': 894, 'aid': 519, 'uid': 259, 'tstamp': 1287853756000}
{'tid': 902, 'aid': 524, 'uid': 259, 'tstamp': 1287710948000}
{'tid': 906, 'aid': 524, 'uid': 259, 'tstamp': 1287710948000}
{'tid': 911, 'aid': 528, 'uid': 259, 'tstamp': 1287520123000}
{'tid': 911, 'aid': 529, 'uid': 259, 'tstamp': 1287520113000}
{'tid': 860, 'aid': 530, 'uid': 259, 'tstamp': 1287456899000}
{'tid': 860, 'aid': 531, 'uid': 259, 'tstamp': 1287456778000}
{'tid': 881, 'aid': 531, 'uid': 259, 'tstamp': 1287456778000}
{'tid': 659, 'aid': 532, 'uid': 259, 'tstamp': 1287456702000}
{'tid': 595, 'aid': 533, 'uid': 259, 'tstamp': 1287456651000}
{'tid': 914, 'aid': 533, 'uid': 259, 'tstamp': 1287456651000}
{'tid': 916, 'aid': 533, 'uid': 259, 'tstamp': 1287456651000}
{'tid': 881, 'aid': 534, 'uid': 259, 'tstamp': 1287456594000}
{'tid': 883, 'aid': 535, 'uid': 259, 'tstamp': 1287456525000}
{'tid': 920, 'aid': 535, 'uid': 259, 'tstamp': 1287456525000}
{'tid': 919, 'aid': 536, 'uid': 259, 'tstamp': 1287456419000}
{'tid': 922, 'aid': 537, 'uid': 259, 'tstamp': 1287110237000}
{'tid': 856, 'aid': 539, 'uid': 259, 'tstamp': 1287017504000}
{'tid': 860, 'aid': 539, 'uid': 259, 'tstamp': 1287017504000}
{'tid': 923, 'aid': 539, 'uid': 259, 'tstamp': 1287017504000}
{'tid': 925, 'aid': 539, 'uid': 259, 'tstamp': 1287017504000}
{'tid': 838, 'aid': 540, 'uid': 259, 'tstamp': 1287006808000}
{'tid': 838, 'aid': 542, 'uid': 259, 'tstamp': 1287006754000}
{'tid': 640, 'aid': 543, 'uid': 259, 'tstamp': 1287006219000}
{'tid': 927, 'aid': 543, 'uid': 259, 'tstamp': 1287006219000}
{'tid': 881, 'aid': 544, 'uid': 259, 'tstamp': 1287006122000}
{'tid': 838, 'aid': 546, 'uid': 259, 'tstamp': 1286942500000}
{'tid': 929, 'aid': 546, 'uid': 259, 'tstamp': 1286942500000}
{'tid': 863, 'aid': 549, 'uid': 259, 'tstamp': 1286942118000}
{'tid': 930, 'aid': 549, 'uid': 259, 'tstamp': 1286942118000}
{'tid': 931, 'aid': 550, 'uid': 259, 'tstamp': 1286942064000}
{'tid': 838, 'aid': 551, 'uid': 259, 'tstamp': 1286941831000}
{'tid': 694, 'aid': 552, 'uid': 259, 'tstamp': 1286941475000}
{'tid': 934, 'aid': 552, 'uid': 259, 'tstamp': 1286941475000}
{'tid': 936, 'aid': 553, 'uid': 259, 'tstamp': 1286941316000}
{'tid': 938, 'aid': 553, 'uid': 259, 'tstamp': 1286941316000}
{'tid': 941, 'aid': 553, 'uid': 259, 'tstamp': 1286941316000}
{'tid': 423, 'aid': 554, 'uid': 259, 'tstamp': 1286941280000}
{'tid': 942, 'aid': 554, 'uid': 259, 'tstamp': 1286941280000}
{'tid': 688, 'aid': 555, 'uid': 259, 'tstamp': 1286940967000}
{'tid': 860, 'aid': 555, 'uid': 259, 'tstamp': 1286940967000}
{'tid': 943, 'aid': 555, 'uid': 259, 'tstamp': 1286940967000}
{'tid': 945, 'aid': 555, 'uid': 259, 'tstamp': 1286940967000}
{'tid': 880, 'aid': 556, 'uid': 259, 'tstamp': 1286940942000}
{'tid': 947, 'aid': 557, 'uid': 259, 'tstamp': 1286940899000}
{'tid': 850, 'aid': 558, 'uid': 259, 'tstamp': 1286938543000}
{'tid': 890, 'aid': 564, 'uid': 259, 'tstamp': 1286552152000}
{'tid': 956, 'aid': 564, 'uid': 259, 'tstamp': 1286552152000}
{'tid': 161, 'aid': 565, 'uid': 259, 'tstamp': 1286485515000}
{'tid': 161, 'aid': 566, 'uid': 259, 'tstamp': 1286415684000}
{'tid': 959, 'aid': 567, 'uid': 259, 'tstamp': 1286386947000}
{'tid': 961, 'aid': 568, 'uid': 259, 'tstamp': 1286386805000}
{'tid': 963, 'aid': 568, 'uid': 259, 'tstamp': 1286386805000}
{'tid': 966, 'aid': 570, 'uid': 259, 'tstamp': 1286338260000}
{'tid': 968, 'aid': 570, 'uid': 259, 'tstamp': 1286338260000}
{'tid': 202, 'aid': 571, 'uid': 259, 'tstamp': 1286313188000}
{'tid': 411, 'aid': 571, 'uid': 259, 'tstamp': 1286313188000}
{'tid': 970, 'aid': 571, 'uid': 259, 'tstamp': 1286313188000}
{'tid': 971, 'aid': 572, 'uid': 259, 'tstamp': 1286219277000}
{'tid': 973, 'aid': 573, 'uid': 259, 'tstamp': 1286219115000}
{'tid': 975, 'aid': 573, 'uid': 259, 'tstamp': 1286219115000}
{'tid': 877, 'aid': 574, 'uid': 259, 'tstamp': 1286160112000}
{'tid': 961, 'aid': 574, 'uid': 259, 'tstamp': 1286160112000}
{'tid': 976, 'aid': 574, 'uid': 259, 'tstamp': 1286160112000}
{'tid': 978, 'aid': 575, 'uid': 259, 'tstamp': 1286159879000}
{'tid': 979, 'aid': 576, 'uid': 259, 'tstamp': 1285986878000}
{'tid': 981, 'aid': 576, 'uid': 259, 'tstamp': 1285986878000}
{'tid': 983, 'aid': 576, 'uid': 259, 'tstamp': 1285986878000}
{'tid': 985, 'aid': 578, 'uid': 259, 'tstamp': 1285986700000}
{'tid': 987, 'aid': 578, 'uid': 259, 'tstamp': 1285986700000}
{'tid': 989, 'aid': 578, 'uid': 259, 'tstamp': 1285986700000}
{'tid': 985, 'aid': 579, 'uid': 259, 'tstamp': 1285986515000}
{'tid': 985, 'aid': 580, 'uid': 259, 'tstamp': 1285986455000}
{'tid': 992, 'aid': 580, 'uid': 259, 'tstamp': 1285986455000}
{'tid': 994, 'aid': 580, 'uid': 259, 'tstamp': 1285986455000}
{'tid': 996, 'aid': 580, 'uid': 259, 'tstamp': 1285986455000}
{'tid': 745, 'aid': 581, 'uid': 259, 'tstamp': 1285985444000}
{'tid': 997, 'aid': 581, 'uid': 259, 'tstamp': 1285985444000}
{'tid': 999, 'aid': 581, 'uid': 259, 'tstamp': 1285985444000}
{'tid': 1001, 'aid': 581, 'uid': 259, 'tstamp': 1285985444000}
{'tid': 1003, 'aid': 581, 'uid': 259, 'tstamp': 1285985444000}
{'tid': 1007, 'aid': 584, 'uid': 259, 'tstamp': 1285984650000}
{'tid': 860, 'aid': 585, 'uid': 259, 'tstamp': 1285984491000}
{'tid': 960, 'aid': 585, 'uid': 259, 'tstamp': 1285984491000}
{'tid': 1003, 'aid': 585, 'uid': 259, 'tstamp': 1285984491000}
{'tid': 860, 'aid': 586, 'uid': 259, 'tstamp': 1285984426000}
{'tid': 1009, 'aid': 586, 'uid': 259, 'tstamp': 1285984426000}
{'tid': 917, 'aid': 587, 'uid': 259, 'tstamp': 1285984109000}
{'tid': 1012, 'aid': 587, 'uid': 259, 'tstamp': 1285984109000}
{'tid': 1014, 'aid': 587, 'uid': 259, 'tstamp': 1285984109000}
{'tid': 860, 'aid': 588, 'uid': 259, 'tstamp': 1285984017000}
{'tid': 1017, 'aid': 589, 'uid': 259, 'tstamp': 1285982595000}
{'tid': 897, 'aid': 590, 'uid': 259, 'tstamp': 1285936129000}
{'tid': 1020, 'aid': 590, 'uid': 259, 'tstamp': 1285936129000}
{'tid': 1021, 'aid': 591, 'uid': 259, 'tstamp': 1285804435000}
{'tid': 1023, 'aid': 591, 'uid': 259, 'tstamp': 1285804435000}
{'tid': 1025, 'aid': 591, 'uid': 259, 'tstamp': 1285804435000}
{'tid': 1014, 'aid': 592, 'uid': 259, 'tstamp': 1285795397000}
{'tid': 1027, 'aid': 592, 'uid': 259, 'tstamp': 1285795397000}
{'tid': 877, 'aid': 593, 'uid': 259, 'tstamp': 1285794595000}
{'tid': 1029, 'aid': 593, 'uid': 259, 'tstamp': 1285794595000}
{'tid': 1030, 'aid': 594, 'uid': 259, 'tstamp': 1285786234000}
{'tid': 1032, 'aid': 595, 'uid': 259, 'tstamp': 1285786113000}
{'tid': 130, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 584, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 847, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 980, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 1041, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 1043, 'aid': 599, 'uid': 259, 'tstamp': 1285705483000}
{'tid': 1024, 'aid': 600, 'uid': 259, 'tstamp': 1285705223000}
{'tid': 1045, 'aid': 600, 'uid': 259, 'tstamp': 1285705223000}
{'tid': 1047, 'aid': 600, 'uid': 259, 'tstamp': 1285705223000}
{'tid': 1017, 'aid': 601, 'uid': 259, 'tstamp': 1285705149000}
{'tid': 858, 'aid': 602, 'uid': 259, 'tstamp': 1285705119000}
{'tid': 1050, 'aid': 602, 'uid': 259, 'tstamp': 1285705119000}
{'tid': 1051, 'aid': 603, 'uid': 302, 'tstamp': 1289232940000}
{'tid': 707, 'aid': 604, 'uid': 302, 'tstamp': 1288865188000}
{'tid': 1053, 'aid': 604, 'uid': 302, 'tstamp': 1288865188000}
{'tid': 1056, 'aid': 605, 'uid': 302, 'tstamp': 1288849016000}
{'tid': 1058, 'aid': 605, 'uid': 302, 'tstamp': 1288849016000}
{'tid': 172, 'aid': 606, 'uid': 302, 'tstamp': 1288848941000}
{'tid': 1060, 'aid': 606, 'uid': 302, 'tstamp': 1288848941000}
{'tid': 1062, 'aid': 606, 'uid': 302, 'tstamp': 1288848941000}
{'tid': 1065, 'aid': 611, 'uid': 302, 'tstamp': 1287052331000}
{'tid': 1066, 'aid': 612, 'uid': 302, 'tstamp': 1287052305000}
{'tid': 997, 'aid': 614, 'uid': 302, 'tstamp': 1286928323000}
{'tid': 1069, 'aid': 616, 'uid': 302, 'tstamp': 1286349300000}
{'tid': 1071, 'aid': 617, 'uid': 302, 'tstamp': 1286349176000}
{'tid': 297, 'aid': 618, 'uid': 302, 'tstamp': 1286348169000}
{'tid': 1062, 'aid': 618, 'uid': 302, 'tstamp': 1286348169000}
