Ã¿´Î¶¼¸üĞÂAºÍb£¬½á¹û±È½Ï²î£¬ÕâÒ²ÄÜËµÃ÷£¬Èç¹û»ìÔÓµÄÊ¹ÓÃËùÓĞÊı¾İ£¬»áÓĞÔëÉùÓ°Ïì
New Run at  12/23/2016 10:02:23
, Time, RandomReward; LinUCBReward; 
data,1272664800000,30;10955;137
data,1222812000000,30;3129;137
data,1180648800000,30;17889;137
data,1235862000000,30;3369;137
data,1267398000000,30;10418;137
data,1201820400000,30;10726;137
data,1196463600000,30;425;138
data,1136070000000,30;2463;139
data,1199142000000,30;342;139
data,1298934000000,30;15955;139
data,1196463600000,30;1110;140
data,1285884000000,30;12718;140
data,1288566000000,30;945;141
data,1222812000000,30;8048;141
data,1283292000000,30;1814;141
data,1243807200000,30;1672;142
data,1254348000000,30;3200;142
data,1262300400000,30;5463;142
data,1270072800000,30;1394;143
data,1238536800000,30;18216;143
data,1217541600000,30;419;143
data,1293836400000,30;548;144
data,1201820400000,30;8270;144
data,1296514800000,30;1240;144
data,1293836400000,30;209;144
data,1267398000000,30;2838;145
data,1249077600000,30;202;145
data,1199142000000,30;4218;145
data,1304672928318,30;3768;145
data,1225494000000,30;208;145
data,1235862000000,30;316;146
data,1254348000000,31;2855;146
data,1249077600000,31;18458;146
data,1204326000000,31;1874;146
data,1209592800000,31;724;146
data,1164927600000,31;434;147
data,1225494000000,31;15965;147
data,1228086000000,31;1079;147
data,1207000800000,31;13583;147
data,1285884000000,31;14662;147
data,1259622000000,31;229;148
data,1238536800000,31;2982;148
data,1209592800000,31;12648;148
data,1249077600000,31;501;148
data,1183240800000,31;15869;148
data,1214863200000,31;962;149
data,1288566000000,31;2081;149
data,1204326000000,31;5480;149
data,1293836400000,31;5412;150
data,1296514800000,31;1097;151
data,1235862000000,31;13645;151
data,1188597600000,31;1110;151
data,1164927600000,31;7896;151
data,1288566000000,31;1052;151
data,1280613600000,31;11155;151
data,1209592800000,31;2291;151
data,1283292000000,31;5027;151
data,1222812000000,31;9351;151
data,1251756000000,31;16394;151
data,1257030000000,31;901;151
data,1254348000000,31;1402;152
data,1220220000000,31;293;152
data,1304596445832,31;1001;153
data,1230764400000,31;300;154
data,1188597600000,31;644;154
data,1172703600000,31;9261;154
data,1275343200000,31;5799;155
data,1304598511073,31;17486;156
data,1264978800000,31;1383;157
data,1259622000000,31;58;157
data,1251756000000,31;697;158
data,1233442800000,31;18430;158
data,1122847200000,32;220;159
data,1225494000000,32;9868;159
data,1288566000000,32;1603;159
data,1272664800000,32;13128;159
data,1204326000000,32;17786;159
data,1238536800000,32;15974;159
data,1280613600000,32;1632;159
data,1296514800000,32;580;159
data,1296514800000,32;1059;159
data,1257030000000,32;437;160
data,1228086000000,32;3863;160
data,1238536800000,32;15476;160
data,1225494000000,32;12780;160
data,1172703600000,32;5099;160
data,1246399200000,32;493;160
data,1175378400000,33;184;160
data,1185919200000,33;2855;160
data,1277935200000,34;4218;160
data,1217541600000,34;3921;160
data,1204326000000,34;12033;160
data,1214863200000,34;15189;160
data,1277935200000,34;5217;160
data,1298934000000,34;276;161
data,1230764400000,34;3834;161
data,1183240800000,34;4124;162
data,1283292000000,34;1424;163
data,1222812000000,34;159;164
data,1201820400000,34;13616;164
data,1291158000000,34;10784;164
data,1228086000000,34;12369;164
data,1199142000000,34;240;164
data,1167606000000,34;10495;164
data,1243807200000,34;1298;165
data,1259622000000,34;17534;165
data,1277935200000,34;959;166
data,1230764400000,34;1814;166
data,1257030000000,34;734;167
data,1296514800000,34;58;167
data,1291158000000,34;3306;168
data,1157061600000,34;1239;168
data,1167606000000,34;154;169
data,1235862000000,34;14622;169
data,1249077600000,34;1470;170
data,1251756000000,34;212;171
data,1241128800000,34;8648;171
data,1217541600000,34;5681;171
data,1272664800000,34;1464;172
data,1262300400000,34;163;173
data,1238536800000,34;15660;173
data,1209592800000,34;2129;173
data,1207000800000,34;17907;173
data,1214863200000,34;299;174
data,1235862000000,34;709;174
data,1175378400000,34;17281;174
data,1193871600000,34;16464;174
data,1280613600000,34;3341;174
data,1257030000000,34;15566;174
data,1228086000000,34;13846;174
data,1241128800000,34;1897;175
data,1175378400000,34;15991;175
data,1214863200000,34;13994;175
data,1288566000000,34;4019;175
data,1291158000000,34;4165;176
data,1164927600000,34;8042;176
data,1293836400000,34;618;177
data,1233442800000,34;642;177
data,1159653600000,34;16134;177
data,1243807200000,34;8933;177
data,1304614203273,34;6064;177
data,1293836400000,34;383;177
data,1264978800000,34;424;177
data,1262300400000,34;296;178
data,1136070000000,34;7248;178
data,1251756000000,34;310;178
data,1141167600000,34;1216;178
data,1199142000000,34;3100;178
data,1241128800000,34;17236;178
data,1304934708178,34;465;178
data,1283292000000,34;13713;178
data,1243807200000,34;307;178
data,1259622000000,34;333;179
data,1259622000000,34;10923;179
data,1204326000000,34;1249;180
data,1188597600000,34;855;180
data,1254348000000,34;1198;181
data,1298934000000,34;3067;181
data,1191189600000,34;4384;181
data,1246399200000,34;1853;181
data,1180648800000,34;15192;181
data,1288566000000,34;843;181
data,1288566000000,35;2346;182
data,1191189600000,35;173;183
data,1257030000000,35;12487;183
data,1259622000000,35;9944;183
data,1204326000000,36;190;184
data,1249077600000,36;3851;184
data,1212271200000,36;173;184
data,1220220000000,36;13467;184
data,1272664800000,36;9082;184
data,1180648800000,36;1752;185
data,1209592800000,36;9230;185
data,1193871600000,36;612;186
data,1291158000000,36;157;187
data,1267398000000,36;13207;187
data,1172703600000,36;707;188
data,1257030000000,36;16609;188
data,1207000800000,36;5217;188
data,1220220000000,36;982;188
data,1188597600000,36;8802;188
data,1233442800000,36;2936;188
data,1243807200000,36;8401;188
data,1172703600000,36;231;188
data,1233442800000,36;2405;188
data,1233442800000,36;5090;188
data,1188597600000,36;1193;188
data,1138748400000,36;1201;188
data,1275343200000,36;10726;188
data,1177970400000,36;17372;188
data,1296514800000,36;803;188
data,1188597600000,36;172;189
data,1214863200000,36;2834;189
data,1212271200000,36;16411;189
data,1262300400000,36;768;190
data,1185919200000,36;2933;191
data,1149112800000,36;11998;191
data,1291158000000,36;8270;191
data,1188597600000,36;11518;191
data,1191189600000,36;1340;191
data,1272664800000,37;1854;191
data,1249077600000,37;50;191
data,1267398000000,37;11228;191
data,1204326000000,37;16582;191
data,1222812000000,37;10170;191
data,1228086000000,37;2983;191
data,1238536800000,37;17898;191
data,1283292000000,37;3053;191
data,1201820400000,37;18536;191
data,1185919200000,37;235;192
data,1217541600000,37;707;192
data,1254348000000,37;3255;192
data,1272664800000,37;523;193
data,1254348000000,37;3074;193
data,1304675842432,37;14636;193
data,1241128800000,37;179;193
data,1209592800000,37;2266;193
data,1175378400000,37;12180;193
data,1162335600000,37;7885;193
data,1230764400000,37;16531;193
data,1259622000000,37;1001;194
data,1296514800000,37;9212;194
data,1207000800000,37;8262;194
data,1270072800000,37;2955;194
data,1304689024844,37;7533;194
data,1293836400000,37;1666;194
data,1214863200000,37;7882;194
data,1122847200000,37;17699;194
data,1280613600000,37;2350;194
data,1162335600000,37;10211;194
data,1188597600000,37;9902;194
data,1220220000000,37;4505;194
data,1201820400000,37;4844;194
data,1191189600000,37;1392;194
data,1220220000000,37;3057;195
data,1270072800000,37;12604;195
data,1285884000000,37;7650;195
data,1235862000000,37;11854;195
data,1267398000000,37;5152;195
data,1272664800000,37;2004;195
data,1275343200000,37;16026;195
data,1241128800000,37;3491;195
data,1293836400000,37;333;196
data,1293836400000,37;5672;197
data,1225494000000,38;1810;198
data,1304689050216,38;4880;198
data,1207000800000,38;7133;198
data,1228086000000,38;7292;198
data,1185919200000,38;16626;198
data,1259622000000,38;4219;198
data,1212271200000,38;428;198
data,1220220000000,38;8482;198
data,1209592800000,38;15422;198
data,1209592800000,38;1470;199
data,1212271200000,38;7802;199
data,1264978800000,38;793;199
data,1283292000000,38;5452;199
data,1275343200000,38;4513;199
data,1220220000000,38;16556;199
data,1185919200000,38;1984;200
data,1209592800000,38;7052;200
data,1285884000000,38;6771;200
data,1246399200000,38;14898;200
data,1283292000000,38;13755;201
data,1267398000000,38;366;201
data,1267398000000,38;1870;202
data,1238536800000,38;383;203
data,1212271200000,38;10535;203
data,1214863200000,38;488;203
data,1177970400000,38;14807;203
data,1267398000000,38;11598;203
data,1277935200000,38;10597;203
data,1264978800000,38;6009;203
data,1204326000000,38;13742;203
data,1277935200000,38;5606;203
data,1175378400000,38;3122;203
data,1257030000000,38;227;203
data,1228086000000,38;3240;203
data,1254348000000,38;306;204
data,1270072800000,38;4559;204
data,1304934679286,38;7882;204
data,1251756000000,38;18363;204
data,1298934000000,38;88;205
data,1257030000000,38;877;205
data,1225494000000,38;16205;205
data,1291158000000,38;12788;205
data,1157061600000,38;6493;206
data,1275343200000,38;444;207
data,1257030000000,38;78;207
data,1196463600000,38;16150;207
data,1193871600000,38;2600;207
data,1214863200000,38;488;207
data,1280613600000,38;6796;207
data,1241128800000,38;4738;207
data,1220220000000,38;14944;207
data,1288566000000,39;292;208
data,1220220000000,40;12998;208
data,1159653600000,40;830;208
data,1209592800000,40;7775;209
data,1243807200000,40;1216;210
data,1267398000000,40;2565;210
data,1298934000000,40;10962;210
data,1254348000000,40;10825;210
data,1251756000000,40;1104;211
data,1201820400000,40;13744;211
data,1222812000000,40;7886;211
data,1280613600000,40;3244;211
data,1183240800000,40;1795;212
data,1283292000000,40;1073;213
data,1270072800000,40;333;214
data,1267398000000,40;360;214
data,1217541600000,40;12917;214
data,1291158000000,40;1755;215
data,1193871600000,40;5926;216
data,1267398000000,40;917;217
data,1285884000000,40;5006;217
data,1230764400000,40;10486;217
data,1196463600000,40;14239;217
data,1154383200000,40;173;218
data,1254348000000,40;6450;218
data,1154383200000,40;3742;218
data,1193871600000,40;2762;219
data,1249077600000,40;359;219
data,1230764400000,40;634;219
data,1288566000000,40;15158;219
data,1272664800000,40;4978;219
data,1235862000000,40;12134;219
data,1204326000000,40;13619;220
data,1298934000000,40;70;221
data,1164927600000,40;191;221
data,1207000800000,40;967;221
data,1217541600000,40;12202;221
data,1212271200000,40;5171;221
data,1275343200000,40;9970;221
data,1193871600000,40;172;221
data,1296514800000,41;1220;221
data,1254348000000,41;72;222
data,1262300400000,41;8044;222
data,1285884000000,41;3461;222
data,1238536800000,41;18296;222
data,1304935803967,41;12180;222
data,1288566000000,41;298;222
data,1207000800000,41;13645;222
data,1233442800000,41;3596;222
data,1214863200000,41;1651;222
data,1191189600000,41;7928;222
data,1243807200000,41;18182;222
data,1122847200000,41;630;223
data,1257030000000,41;972;223
data,1199142000000,41;11207;224
data,1228086000000,41;2013;224
data,1214863200000,41;878;224
data,1212271200000,41;1005;224
data,1251756000000,41;7886;224
data,1212271200000,41;2597;224
data,1235862000000,41;11461;224
data,1272664800000,41;13127;224
data,1196463600000,41;16801;224
data,1249077600000,41;1687;224
data,1285884000000,41;14170;224
data,1275343200000,41;1263;224
data,1249077600000,41;16401;224
data,1228086000000,41;12917;224
data,1272664800000,41;1345;224
data,1230764400000,41;716;224
data,1280613600000,41;3075;224
data,1267398000000,41;1411;224
data,1185919200000,41;14807;224
data,1270072800000,41;190;225
data,1164927600000,42;5926;225
data,1296514800000,42;1156;225
data,1280613600000,42;542;225
data,1298934000000,42;5962;225
data,1157061600000,42;1988;225
data,1241128800000,42;536;226
data,1280613600000,42;4143;226
data,1188597600000,43;6726;226
data,1288566000000,43;17598;226
data,1249077600000,43;1026;226
data,1270072800000,43;8468;226
data,1254348000000,43;4165;226
data,1233442800000,43;3068;226
data,1264978800000,43;2723;226
data,1235862000000,43;9802;226
data,1254348000000,43;5928;226
data,1125525600000,43;2346;226
data,1207000800000,43;1520;226
data,1249077600000,43;861;226
data,1272664800000,43;2742;226
data,1130799600000,43;3299;226
data,1264978800000,43;632;226
data,1230764400000,43;12917;226
data,1164927600000,43;12010;226
data,1246399200000,43;6179;226
data,1285884000000,43;858;226
data,1230764400000,43;827;226
data,1167606000000,43;8196;226
data,1296514800000,43;945;227
data,1254348000000,43;18538;227
data,1180648800000,43;3364;227
data,1283292000000,43;4677;227
data,1298934000000,43;424;228
data,1201820400000,43;10572;228
data,1285884000000,43;4228;228
data,1230764400000,43;6342;228
data,1291158000000,43;1083;229
data,1222812000000,44;708;229
data,1277935200000,45;17713;230
data,1128117600000,45;4254;230
data,1275343200000,45;7390;230
data,1262300400000,45;2411;230
data,1225494000000,45;8591;230
data,1201820400000,45;202;230
data,1259622000000,45;3352;230
data,1225494000000,46;6299;230
data,1167606000000,46;15161;230
data,1196463600000,46;5782;230
data,1235862000000,46;8880;231
data,1241128800000,46;6572;231
data,1225494000000,46;6150;231
data,1204326000000,46;15103;231
data,1293836400000,46;599;232
data,1272664800000,46;3667;233
data,1170284400000,47;1122;233
data,1214863200000,47;562;234
data,1270072800000,47;1390;235
data,1233442800000,47;6781;235
data,1296514800000,47;1556;235
data,1230764400000,47;2853;236
data,1304607124664,47;3369;236
data,1241128800000,47;804;236
data,1264978800000,47;519;237
data,1275343200000,47;511;238
data,1259622000000,47;13526;238
data,1277935200000,47;969;238
data,1304614357701,47;7903;238
data,1136070000000,47;16148;238
data,1304603614713,47;7927;238
data,1175378400000,47;9141;239
data,1270072800000,47;11715;239
data,1172703600000,47;199;240
data,1214863200000,47;6127;240
data,1251756000000,47;8916;240
data,1122847200000,47;188;241
data,1235862000000,47;2986;241
data,1243807200000,47;288;242
data,1214863200000,47;714;242
data,1222812000000,47;969;242
data,1280613600000,47;12215;242
data,1167606000000,47;892;242
data,1280613600000,47;634;242
data,1275343200000,47;6640;242
data,1277935200000,47;6986;242
data,1241128800000,47;2343;242
data,1222812000000,47;7744;242
data,1243807200000,47;2811;243
data,1257030000000,47;3495;243
data,1259622000000,47;15272;243
data,1193871600000,47;7515;243
data,1177970400000,47;2855;244
data,1177970400000,47;6010;244
data,1185919200000,47;10977;245
data,1277935200000,47;3723;245
data,1251756000000,47;8277;245
data,1254348000000,47;2172;245
data,1180648800000,47;10847;246
data,1257030000000,47;4563;246
data,1220220000000,47;176;246
data,1283292000000,47;7828;246
data,1146434400000,47;1486;246
data,1238536800000,47;11795;246
data,1235862000000,47;22;246
data,1267398000000,47;165;246
data,1296514800000,47;617;246
data,1222812000000,47;2732;246
data,1293836400000,47;10840;246
data,1238536800000,47;1338;247
data,1238536800000,47;11937;247
data,1222812000000,47;612;248
data,1170284400000,47;12010;248
data,1241128800000,47;15865;248
data,1207000800000,47;3255;248
data,1270072800000,47;4618;249
data,1196463600000,47;9063;249
data,1201820400000,47;10487;249
data,1212271200000,47;1514;249
data,1233442800000,47;1595;250
data,1225494000000,47;17577;250
data,1288566000000,47;6442;250
data,1241128800000,47;209;251
data,1172703600000,47;921;251
data,1304705511702,47;4998;251
data,1249077600000,47;5784;251
data,1230764400000,47;10252;251
data,1220220000000,47;148;251
data,1267398000000,47;4124;251
data,1249077600000,47;251;251
data,1291158000000,47;13406;251
data,1167606000000,47;228;252
data,1304705503471,47;8660;252
data,1222812000000,47;3369;252
data,1214863200000,47;12742;253
data,1249077600000,48;12012;253
data,1238536800000,48;6823;253
data,1191189600000,48;1671;253
data,1270072800000,48;13559;253
data,1272664800000,48;11688;253
data,1172703600000,48;8633;253
data,1230764400000,48;8918;253
data,1235862000000,48;6765;253
data,1220220000000,48;4230;254
data,1249077600000,48;5505;254
data,1172703600000,48;15347;254
data,1264978800000,48;8043;254
data,1280613600000,48;193;254
data,1225494000000,48;3735;254
data,1270072800000,48;634;254
data,1288566000000,48;10609;254
data,1164927600000,48;14968;255
data,1262300400000,48;1430;255
data,1277935200000,48;12705;255
data,1293836400000,48;3730;255
data,1207000800000,48;8925;255
data,1217541600000,48;5920;255
data,1220220000000,49;331;256
data,1275343200000,49;9163;256
data,1183240800000,49;12180;256
data,1214863200000,50;6442;256
data,1162335600000,50;3914;256
data,1293836400000,50;433;257
data,1230764400000,50;10897;257
data,1262300400000,50;8933;257
data,1214863200000,50;8123;257
data,1207000800000,50;2179;258
data,1275343200000,50;14204;258
data,1154383200000,50;4115;258
data,1277935200000,50;12010;258
data,1249077600000,50;2342;259
data,1196463600000,50;523;260
data,1243807200000,50;11122;260
data,1270072800000,50;1874;261
data,1228086000000,50;1885;262
data,1196463600000,50;8677;262
data,1193871600000,50;7123;262
data,1209592800000,50;3364;262
data,1251756000000,50;2434;262
data,1293836400000,50;1555;262
data,1270072800000,51;2025;262
data,1225494000000,51;11155;262
data,1277935200000,51;1990;263
data,1270072800000,51;14629;263
data,1175378400000,51;18382;263
data,1267398000000,51;2343;264
data,1204326000000,51;1687;264
data,1257030000000,51;2204;264
data,1246399200000,51;4738;264
data,1275343200000,51;1083;264
