´úÂëÃ»ÓĞĞŞ¸Ä¹ı£¬ÔËĞĞ²»µ½Ê®·ÖÖÓ
New Run at  12/22/2016 15:49:04
, Time, RandomReward; LinUCBReward; 
data,1196463600000,36;1514;61
data,1136070000000,36;9305;61
data,1199142000000,36;9336;61
data,1298934000000,36;15955;61
data,1196463600000,36;11291;61
data,1285884000000,36;1546;61
data,1288566000000,36;15178;61
data,1222812000000,36;4222;61
data,1283292000000,36;1814;61
data,1243807200000,36;12199;61
data,1254348000000,36;3200;61
data,1262300400000,36;10473;61
data,1270072800000,36;8184;61
data,1238536800000,36;18216;61
data,1217541600000,36;6548;61
data,1293836400000,36;12148;61
data,1201820400000,36;8270;61
data,1296514800000,36;14194;61
data,1293836400000,36;209;61
data,1267398000000,36;8933;61
data,1249077600000,36;10050;61
data,1199142000000,36;4218;61
data,1304672928318,36;3768;61
data,1225494000000,36;208;61
data,1235862000000,36;316;62
data,1254348000000,36;15949;62
data,1249077600000,36;18458;62
data,1204326000000,36;3798;62
data,1209592800000,36;18191;62
data,1164927600000,36;13570;62
data,1225494000000,36;17760;62
data,1228086000000,36;14953;62
data,1207000800000,36;15448;62
data,1285884000000,36;14662;62
data,1259622000000,36;10726;62
data,1238536800000,36;2982;62
data,1209592800000,36;12648;62
data,1249077600000,36;43;63
data,1183240800000,36;15869;63
data,1214863200000,36;7193;63
data,1288566000000,36;2552;63
data,1204326000000,36;8164;63
data,1293836400000,36;6299;63
data,1296514800000,36;14476;63
data,1235862000000,36;13645;63
data,1188597600000,36;1110;63
data,1164927600000,36;7896;63
data,1288566000000,36;5322;63
data,1280613600000,36;11155;63
data,1209592800000,37;2291;63
data,1283292000000,37;14170;63
data,1222812000000,37;9351;63
data,1251756000000,37;16394;63
data,1257030000000,37;901;63
data,1254348000000,37;7637;63
data,1220220000000,37;13809;63
data,1304596445832,37;1001;64
data,1230764400000,37;3361;64
data,1188597600000,37;5162;64
data,1172703600000,37;9261;64
data,1275343200000,37;3813;64
data,1304598511073,37;2938;64
data,1264978800000,37;1383;65
data,1259622000000,37;2681;65
data,1251756000000,37;697;66
data,1233442800000,37;27;67
data,1122847200000,37;220;68
data,1225494000000,37;11291;68
data,1288566000000,37;11771;68
data,1272664800000,37;13128;68
data,1204326000000,37;1001;68
data,1238536800000,37;17426;68
data,1280613600000,37;16272;68
data,1296514800000,37;580;68
data,1296514800000,37;4321;68
data,1257030000000,37;6347;68
data,1228086000000,37;6528;68
data,1238536800000,37;17589;68
data,1225494000000,37;14536;68
data,1172703600000,37;9667;68
data,1246399200000,38;493;68
data,1175378400000,38;748;69
data,1185919200000,38;4791;69
data,1277935200000,38;4218;69
data,1217541600000,39;3921;69
data,1204326000000,39;10032;69
data,1214863200000,39;15189;69
data,1277935200000,39;5217;69
data,1298934000000,39;44;69
data,1230764400000,39;7279;69
data,1183240800000,39;10612;69
data,1283292000000,39;6249;69
data,1222812000000,39;159;70
data,1201820400000,39;13616;70
data,1291158000000,39;13994;70
data,1228086000000,39;15327;70
data,1199142000000,39;13744;70
data,1167606000000,39;10495;70
data,1243807200000,39;4836;70
data,1259622000000,39;17534;70
data,1277935200000,39;12551;70
data,1230764400000,39;1814;70
data,1257030000000,39;15998;70
data,1296514800000,39;58;70
data,1291158000000,39;3122;70
data,1157061600000,39;1239;70
data,1167606000000,39;5799;70
data,1235862000000,39;14622;70
data,1249077600000,39;7324;70
data,1251756000000,39;8264;70
data,1241128800000,39;8648;70
data,1217541600000,39;5681;70
data,1272664800000,39;3241;70
data,1262300400000,39;7286;70
data,1238536800000,39;14444;70
data,1209592800000,39;2129;70
data,1207000800000,39;17907;70
data,1214863200000,39;6736;70
data,1235862000000,39;709;70
data,1175378400000,39;10362;70
data,1193871600000,39;16464;70
data,1280613600000,40;3341;70
data,1257030000000,40;17937;70
data,1228086000000,40;8918;70
data,1241128800000,41;1897;71
data,1175378400000,41;15991;71
data,1214863200000,41;13994;71
data,1288566000000,41;4019;71
data,1291158000000,41;8019;71
data,1164927600000,41;1246;71
data,1293836400000,41;6350;71
data,1233442800000,41;7264;71
data,1159653600000,41;16134;71
data,1243807200000,41;8933;71
data,1304614203273,41;6064;71
data,1293836400000,41;383;71
data,1264978800000,41;376;71
data,1262300400000,41;5672;71
data,1136070000000,41;829;71
data,1251756000000,41;3639;71
data,1141167600000,41;1216;71
data,1199142000000,41;8048;71
data,1241128800000,41;17236;71
data,1304934708178,41;7645;71
data,1283292000000,42;13713;71
data,1243807200000,42;3434;71
data,1259622000000,42;2436;71
data,1259622000000,42;10923;71
data,1204326000000,42;4845;71
data,1188597600000,42;855;71
data,1254348000000,42;11927;71
data,1298934000000,42;8017;71
data,1191189600000,42;13529;71
data,1246399200000,42;15045;72
data,1180648800000,42;15192;72
data,1288566000000,42;8867;72
data,1288566000000,42;1046;72
data,1191189600000,42;14851;72
data,1257030000000,42;12487;72
data,1259622000000,42;8301;72
data,1204326000000,42;1573;72
data,1249077600000,42;11547;72
data,1212271200000,42;960;72
data,1220220000000,42;13467;72
data,1272664800000,42;14398;73
data,1180648800000,42;17248;73
data,1209592800000,43;17965;73
data,1193871600000,43;17044;73
data,1291158000000,43;9679;73
data,1267398000000,43;8951;73
data,1172703600000,44;225;73
data,1257030000000,44;428;73
data,1207000800000,44;17289;73
data,1220220000000,44;10848;73
data,1188597600000,44;3240;74
data,1233442800000,44;2936;74
data,1243807200000,44;8401;74
data,1172703600000,44;3734;74
data,1233442800000,44;8692;74
data,1233442800000,44;5090;74
data,1188597600000,44;6133;74
data,1138748400000,44;13548;74
data,1275343200000,44;7708;74
data,1177970400000,44;17372;74
data,1296514800000,44;1874;74
data,1188597600000,44;14807;74
data,1214863200000,44;3731;74
data,1212271200000,44;16411;74
data,1262300400000,44;5319;74
data,1185919200000,44;10612;74
data,1149112800000,44;11865;74
data,1291158000000,44;8270;74
data,1188597600000,44;2949;74
data,1191189600000,44;4375;74
data,1272664800000,44;1854;74
data,1249077600000,44;50;74
data,1267398000000,44;2938;74
data,1204326000000,44;16582;74
data,1222812000000,44;8831;75
data,1228086000000,44;2343;75
data,1238536800000,44;4947;75
data,1283292000000,45;1026;75
data,1201820400000,45;8764;75
data,1185919200000,45;16176;75
data,1217541600000,45;2619;75
data,1254348000000,45;15182;75
data,1272664800000,45;17148;75
data,1254348000000,45;3074;75
data,1304675842432,46;14636;75
data,1241128800000,46;10876;75
data,1209592800000,46;5044;75
data,1175378400000,46;3293;75
data,1162335600000,46;14973;75
data,1230764400000,47;16411;75
data,1259622000000,47;1001;76
data,1296514800000,47;14443;76
data,1207000800000,47;16148;76
data,1270072800000,47;2955;76
data,1304689024844,47;18400;76
data,1293836400000,47;1666;76
data,1214863200000,48;9532;76
data,1122847200000,48;17699;76
data,1280613600000,48;2350;76
data,1162335600000,48;16249;76
data,1188597600000,48;9902;76
data,1220220000000,48;4505;76
data,1201820400000,48;4844;76
data,1191189600000,48;17786;76
data,1220220000000,48;17635;76
data,1270072800000,48;12604;76
data,1285884000000,48;1171;76
data,1235862000000,48;11854;76
data,1267398000000,48;16582;76
data,1272664800000,48;2004;76
data,1275343200000,48;16026;76
data,1241128800000,48;12939;76
data,1293836400000,48;2229;76
data,1293836400000,48;16212;76
data,1225494000000,48;5116;76
data,1304689050216,48;603;76
data,1207000800000,48;7133;76
data,1228086000000,48;2873;76
data,1185919200000,48;16626;76
data,1259622000000,49;3742;76
data,1212271200000,49;497;76
data,1220220000000,49;14250;76
data,1209592800000,49;15422;76
data,1209592800000,49;2621;76
data,1212271200000,49;7802;76
data,1264978800000,49;943;76
data,1283292000000,50;8836;76
data,1275343200000,50;4513;76
data,1220220000000,50;2370;76
data,1185919200000,50;1984;77
data,1209592800000,50;7052;77
data,1285884000000,50;6771;77
data,1246399200000,50;14898;77
data,1283292000000,50;4097;77
data,1267398000000,50;1923;77
data,1267398000000,50;188;77
data,1238536800000,50;383;78
data,1212271200000,50;3205;78
data,1214863200000,50;72;79
data,1177970400000,50;14807;79
data,1267398000000,50;11514;79
data,1277935200000,50;10597;79
data,1264978800000,50;6009;79
data,1204326000000,50;13742;79
data,1277935200000,50;6016;79
data,1175378400000,50;3122;79
data,1257030000000,50;14288;79
data,1228086000000,50;12370;79
data,1254348000000,50;15999;79
data,1270072800000,50;8123;79
data,1304934679286,50;6685;79
data,1251756000000,50;11686;79
data,1298934000000,50;6164;79
data,1257030000000,50;877;79
data,1225494000000,50;9485;79
data,1291158000000,50;12788;79
data,1157061600000,50;712;79
data,1275343200000,50;8386;79
data,1257030000000,50;78;79
data,1196463600000,50;16150;79
data,1193871600000,50;17635;79
data,1214863200000,50;1390;79
data,1280613600000,50;5363;79
data,1241128800000,50;6640;79
data,1220220000000,50;13742;79
data,1288566000000,50;10693;79
data,1220220000000,50;2938;79
data,1159653600000,50;6835;79
data,1209592800000,50;3075;79
data,1243807200000,50;6542;79
data,1267398000000,50;18629;79
data,1298934000000,50;18530;79
data,1254348000000,50;8779;79
data,1251756000000,50;755;79
data,1201820400000,50;12215;79
data,1222812000000,50;7886;79
data,1280613600000,50;3244;79
data,1183240800000,50;18732;79
data,1283292000000,50;4011;79
data,1270072800000,50;333;80
data,1267398000000,50;6634;80
data,1217541600000,50;12917;80
data,1291158000000,50;5217;80
data,1193871600000,50;6560;80
data,1267398000000,50;2509;80
data,1285884000000,50;17734;80
data,1230764400000,50;10486;80
data,1196463600000,50;5265;80
data,1154383200000,50;1995;80
data,1254348000000,50;6450;80
data,1154383200000,50;6883;80
data,1193871600000,50;12180;80
data,1249077600000,50;14238;80
data,1230764400000,50;634;80
data,1288566000000,50;2411;80
data,1272664800000,50;6055;80
data,1235862000000,50;4880;80
data,1204326000000,50;13619;81
data,1298934000000,50;4610;81
data,1164927600000,50;7133;81
data,1207000800000,50;4848;81
data,1217541600000,50;12202;81
data,1212271200000,50;5171;81
data,1275343200000,50;5558;81
data,1193871600000,50;814;81
data,1296514800000,50;7078;81
data,1254348000000,50;72;82
data,1262300400000,50;4222;82
data,1285884000000,50;3434;82
data,1238536800000,50;18296;82
data,1304935803967,50;12199;82
data,1288566000000,50;3528;82
data,1207000800000,50;7889;82
data,1233442800000,50;2552;82
data,1214863200000,50;1651;82
data,1191189600000,50;13619;82
data,1243807200000,50;3436;82
data,1122847200000,50;7708;82
data,1257030000000,50;5152;82
data,1199142000000,50;14359;82
data,1228086000000,50;186;82
data,1214863200000,50;4003;82
data,1212271200000,50;811;82
data,1251756000000,50;7886;82
data,1212271200000,50;2597;82
data,1235862000000,50;11461;82
data,1272664800000,50;13127;82
data,1196463600000,50;4779;82
data,1249077600000,50;7334;82
data,1285884000000,50;6743;82
data,1275343200000,50;3626;82
data,1249077600000,50;16401;82
data,1228086000000,50;12917;82
data,1272664800000,50;9139;82
data,1230764400000,50;3160;82
data,1280613600000,50;2640;82
data,1267398000000,51;17854;82
data,1185919200000,51;14807;82
data,1270072800000,51;190;83
data,1164927600000,51;9466;83
data,1296514800000,51;4115;83
data,1280613600000,51;7343;83
data,1298934000000,51;2436;84
data,1157061600000,51;11428;84
data,1241128800000,51;536;85
data,1280613600000,51;2426;85
data,1188597600000,51;5428;85
data,1288566000000,51;17598;85
data,1249077600000,51;14961;85
data,1270072800000,51;3272;85
data,1254348000000,51;1145;86
data,1233442800000,51;3068;86
data,1264978800000,51;10951;86
data,1235862000000,51;9802;86
data,1254348000000,51;5928;86
data,1125525600000,51;2346;86
data,1207000800000,51;6037;86
data,1249077600000,51;8764;86
data,1272664800000,51;14454;86
data,1130799600000,51;6300;86
data,1264978800000,51;7823;86
data,1230764400000,51;11634;86
data,1164927600000,51;12010;86
data,1246399200000,51;3068;86
data,1285884000000,52;858;86
data,1230764400000,52;827;86
data,1167606000000,52;7912;86
data,1296514800000,52;6347;86
data,1254348000000,52;2947;86
data,1180648800000,52;3364;86
data,1283292000000,52;4677;86
data,1298934000000,52;6353;86
data,1201820400000,52;9105;86
data,1285884000000,52;4228;86
data,1230764400000,52;6342;86
data,1291158000000,52;1083;87
data,1222812000000,52;15663;87
data,1277935200000,52;8633;87
data,1128117600000,52;5659;87
data,1275343200000,52;7780;87
data,1262300400000,52;722;87
data,1225494000000,52;525;87
data,1201820400000,52;18538;87
data,1259622000000,52;3603;87
data,1225494000000,52;6299;87
data,1167606000000,53;15161;87
data,1196463600000,54;5782;87
data,1235862000000,54;16769;87
data,1241128800000,54;6572;87
data,1225494000000,54;18541;87
data,1204326000000,54;8152;87
data,1293836400000,54;599;88
data,1272664800000,54;13832;88
data,1170284400000,54;17432;88
data,1214863200000,54;1187;88
data,1270072800000,54;13967;88
data,1233442800000,54;6781;88
data,1296514800000,54;998;89
data,1230764400000,54;2437;89
data,1304607124664,54;3369;89
data,1241128800000,54;804;89
data,1264978800000,54;4548;89
data,1275343200000,54;3720;89
data,1259622000000,54;13526;89
data,1277935200000,54;1995;89
data,1304614357701,54;7903;89
data,1136070000000,54;16148;89
data,1304603614713,54;7927;89
data,1175378400000,54;1570;89
data,1270072800000,54;5473;89
data,1172703600000,54;16163;89
data,1214863200000,54;7934;89
data,1251756000000,54;4539;89
data,1122847200000,54;8468;89
data,1235862000000,54;496;89
data,1243807200000,54;13529;89
data,1214863200000,54;8951;89
data,1222812000000,54;951;90
data,1280613600000,55;2125;90
data,1167606000000,55;9727;90
data,1280613600000,55;634;90
data,1275343200000,55;6640;90
data,1277935200000,55;6986;90
data,1241128800000,55;12105;90
data,1222812000000,55;7744;90
data,1243807200000,55;13638;90
data,1257030000000,56;3735;90
data,1259622000000,56;15272;90
data,1193871600000,56;7708;90
data,1177970400000,56;6140;90
data,1177970400000,56;6010;90
data,1185919200000,56;12092;90
data,1277935200000,56;4469;90
data,1251756000000,56;8277;90
data,1254348000000,56;2172;90
data,1180648800000,56;9807;90
data,1257030000000,56;4563;90
data,1220220000000,56;4052;90
data,1283292000000,56;7828;90
data,1146434400000,56;6736;90
data,1238536800000,56;662;90
data,1235862000000,56;11417;90
data,1267398000000,56;165;90
data,1296514800000,56;2041;90
data,1222812000000,56;2732;90
data,1293836400000,56;14288;90
data,1238536800000,56;1962;90
data,1238536800000,56;11937;90
data,1222812000000,56;11055;90
data,1170284400000,56;12010;90
data,1241128800000,56;6986;90
data,1207000800000,56;4995;90
data,1270072800000,56;8044;90
data,1196463600000,56;1584;90
data,1201820400000,56;10487;90
data,1212271200000,56;1514;90
data,1233442800000,56;465;90
data,1225494000000,56;17577;90
data,1288566000000,56;6442;90
data,1241128800000,56;209;91
data,1172703600000,56;921;91
data,1304705511702,56;1835;91
data,1249077600000,56;1537;91
data,1230764400000,56;10252;91
data,1220220000000,56;15787;91
data,1267398000000,56;15787;91
data,1249077600000,57;1489;91
data,1291158000000,57;13406;91
data,1167606000000,57;17965;91
data,1304705503471,57;439;91
data,1222812000000,58;3369;91
data,1214863200000,58;12742;92
data,1249077600000,58;8270;92
data,1238536800000,58;1240;92
data,1191189600000,58;1671;92
data,1270072800000,58;13559;92
data,1272664800000,59;4828;92
data,1172703600000,59;8633;92
data,1230764400000,59;8918;92
data,1235862000000,59;6765;92
data,1220220000000,59;11405;92
data,1249077600000,59;4166;92
data,1172703600000,59;15347;92
data,1264978800000,59;7001;92
data,1280613600000,59;6835;92
data,1225494000000,59;4898;92
data,1270072800000,59;13935;92
data,1288566000000,59;10609;92
data,1164927600000,59;17308;92
data,1262300400000,59;16846;92
data,1277935200000,59;12506;92
data,1293836400000,59;67;92
data,1207000800000,59;2794;92
data,1217541600000,59;10495;92
data,1220220000000,59;331;93
data,1275343200000,59;12636;93
data,1183240800000,59;12180;93
data,1214863200000,59;6442;93
data,1162335600000,59;14055;93
data,1293836400000,59;17559;93
data,1230764400000,59;1570;93
data,1262300400000,59;8933;93
data,1214863200000,59;8123;93
data,1207000800000,59;13533;93
data,1275343200000,59;14204;93
data,1154383200000,59;5503;93
data,1277935200000,59;5253;93
data,1249077600000,59;9105;93
data,1196463600000,59;7707;93
data,1243807200000,59;11122;93
data,1270072800000,59;581;93
data,1228086000000,59;1608;93
data,1196463600000,59;13559;93
data,1193871600000,59;3382;93
data,1209592800000,59;3364;93
data,1251756000000,59;2434;93
data,1293836400000,59;6781;93
data,1270072800000,59;1885;93
data,1225494000000,59;6221;93
data,1277935200000,59;7896;93
data,1270072800000,59;14629;93
data,1175378400000,59;18382;93
data,1267398000000,59;2616;93
data,1204326000000,59;10220;93
data,1257030000000,59;2836;93
data,1246399200000,59;2832;93
data,1275343200000,59;1083;93
data,1183240800000,59;3097;93
data,1191189600000,59;11244;93
data,1277935200000,59;9810;93
data,1196463600000,59;330;93
data,1222812000000,59;8926;93
data,1259622000000,59;17598;93
data,1183240800000,59;2384;93
data,1241128800000,59;10487;93
data,1167606000000,59;9259;93
data,1217541600000,59;2853;93
data,1272664800000,59;11481;93
data,1251756000000,60;6117;93
data,1225494000000,60;4230;93
data,1293836400000,60;613;93
data,1272664800000,60;67;94
data,1270072800000,60;16363;94
data,1199142000000,60;7042;94
data,1133391600000,60;2419;94
data,1254348000000,60;10806;94
